ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
FNB0x202386,CUS_0xb8ap,December,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,21,7,"Auto Loan, Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",37,25,1.13,12,Bad,2393.46,31.97151232,9 Years and 8 Months,Yes,235.6008295,168.5081711,High_spent_Small_value_payments,213.9280583
FNB0x202387,CUS_0xb8ap,January,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,11,1,Student Loan,13,12,7.18,1,Good,198.25,30.97114515,19 Years and 3 Months,No,16.52268832,61.2708375,High_spent_Medium_value_payments,440.7222242
FNB0x202388,CUS_0xb8ap,February,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,11,1,Student Loan,13,,_,1,Good,198.25,24.25999241,19 Years and 4 Months,No,16.52268832,173.0059617,Low_spent_Small_value_payments,368.9871
FNB0x202389,CUS_0xb8ap,March,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,11,1,Student Loan,13,12,7.18,1,Good,198.25,34.46200369,19 Years and 5 Months,No,16.52268832,67.41770391,High_spent_Small_value_payments,444.5753578
FNB0x202390,CUS_0xb8ap,April,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,11,1,Student Loan,13,14,7.18,1,Good,198.25,27.11455723,19 Years and 6 Months,No,16.52268832,226.5815289,Low_spent_Medium_value_payments,305.4115328
FNB0x202391,CUS_0xb8ap,May,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,15,2,"Not Specified, and Payday Loan",11,12,6.43,4,Standard,74.12,25.00938015,20 Years and 7 Months,No,94.56080896,260.1027683,Low_spent_Small_value_payments,652.0864227
FNB0x202392,CUS_0xb8ap,June,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,15,2,"Not Specified, and Payday Loan",14,12,12.43,4,Standard,74.12,43.37320417,20 Years and 8 Months,No,94.56080896,80.42785102,High_spent_Large_value_payments,781.76134
FNB0x202393,CUS_0xb8ap,July,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,15,2,"Not Specified, and Payday Loan",9,13,12.43,4,Standard,74.12,34.12278221,20 Years and 9 Months,No,94.56080896,148.3214629,High_spent_Medium_value_payments,723.8677281
FNB0x202394,CUS_0xb8ap,August,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,15,2,"Not Specified, and Payday Loan",14,12,6.43,4,Standard,74.12,27.16468281,20 Years and 10 Months,No,94.56080896,108.0052467,High_spent_Large_value_payments,754.1839444
FNB0x202395,CUS_0xb8ap,September,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,19,2,"Auto Loan, and Credit-Builder Loan",19,21,19.28,10,Standard,261.14,26.81740113,17 Years and 4 Months,Yes,59298,33.90200488,High_spent_Large_value_payments,339.2656849
FNB0x202396,CUS_0xb8ap,October,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,19,2_,"Auto Loan, and Credit-Builder Loan",17,21,19.28,10,Standard,261.14,29.82575006,17 Years and 5 Months,Yes,20.92322689,,Low_spent_Medium_value_payments,314.2742032
FNB0x202397,CUS_0xb8ap,November,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,19,2,"Auto Loan, and Credit-Builder Loan",17,23,19.28,10,Standard,261.14,31.11283588,17 Years and 6 Months,NM,20.92322689,33.6387963,High_spent_Medium_value_payments,349.5288935
FNB0x202398,CUS_0xb8ap,December,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,19,2,"Auto Loan, and Credit-Builder Loan",19,22,19.28,10,_,261.14,29.38698098,17 Years and 7 Months,Yes,20.92322689,79.21409738,Low_spent_Large_value_payments,323.9535924
FNB0x202399,CUS_0xb8ap,January,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,6,3,"Debt Consolidation Loan, Student Loan, and Auto Loan",29,14,11.26,9,_,89.19,26.28884444,24 Years and 11 Months,Yes,41.96108418,86.2633377,Low_spent_Small_value_payments,313.5677448
FNB0x202400,CUS_0xb8ap,February,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,6,3,"Debt Consolidation Loan, Student Loan, and Auto Loan",29,14,11.26,9,Standard,89.19,29.23548207,25 Years and 0 Months,NM,41.96108418,147.4272498,Low_spent_Medium_value_payments,242.4038327
FNB0x202401,CUS_0xb8ap,March,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,6,3,"Debt Consolidation Loan, Student Loan, and Auto Loan",29,12,11.26,,_,89.19,25.25587261,25 Years and 1 Months,Yes,41.96108418,53.03445185,High_spent_Medium_value_payments,306.7966306
FNB0x202402,CUS_0xb8ap,April,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,6,3,"Debt Consolidation Loan, Student Loan, and Auto Loan",32,12,11.26,9,Standard,89.19,31.73853707,25 Years and 2 Months,NM,41.96108418,,Low_spent_Small_value_payments,326.0822929
FNB0x202403,CUS_0xb8ap,May,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,15,9,"Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, Payday Loan, and Home Equity Loan",56,22,4.64,12,Bad,2319.84,38.45675867,8 Years and 9 Months,Yes,176.2655093,195.2006962,Low_spent_Large_value_payments,232.6647944
FNB0x202404,CUS_0xb8ap,June,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,15,9,"Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, Payday Loan, and Home Equity Loan",56,24,5.64,,_,2319.84,25.83122688,8 Years and 10 Months,NM,176.2655093,307.3456141,Low_spent_Small_value_payments,140.5198765
FNB0x202405,CUS_0xb8ap,July,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,15,9,"Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, Payday Loan, and Home Equity Loan",56,22,0.64,12,Bad,2319.84,29.94739041,8 Years and 11 Months,Yes,176.2655093,123.3394828,Low_spent_Small_value_payments,324.5260079
FNB0x202406,CUS_0xb8ap,August,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,15,9,"Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, Payday Loan, and Home Equity Loan",56,24,5.64,12,Bad,2319.84,28.93329968,9 Years and 0 Months,Yes,176.2655093,161.2005205,Low_spent_Medium_value_payments,276.6649702
FNB0x202407,CUS_0xb8ap,September,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,2,4,"Personal Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",17,1,9.99,2,Good,832.06,22.24058851,26 Years and 5 Months,No,36.91088386,67.40763432,Low_spent_Medium_value_payments,290.8209818
FNB0x202408,CUS_0xb8ap,October,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,2,4,"Personal Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",18,-2,9.99,2,Good,832.06,37.50028643,26 Years and 6 Months,No,36.91088386,47.01704032,Low_spent_Small_value_payments,321.2115758
FNB0x202409,CUS_0xb8ap,November,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,2,4,"Personal Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",17,1,9.99,2,_,832.06,36.42277064,26 Years and 7 Months,No,36.91088386,46.80557454,Low_spent_Large_value_payments,301.4230416
FNB0x202410,CUS_0xb8ap,December,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,2,4,"Personal Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",17,-2,9.99,4,Good,832.06,26.94208272,26 Years and 8 Months,NM,36.91088386,93.96756699,Low_spent_Medium_value_payments,264.2610491
FNB0x202411,CUS_0xb8ap,January,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,17,7,"Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Home Equity Loan, and Personal Loan",26,21,3.9,14,Bad,1342.04,28.69736813,20 Years and 5 Months,Yes,56.71596205,27.37200846,!@9#%8,338.1499462
FNB0x202412,CUS_0xb8ap,February,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,17,7,"Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Home Equity Loan, and Personal Loan",26,21,-0.1,14,Bad,1342.04,33.37555952,20 Years and 6 Months,NM,56.71596205,72.77649079,High_spent_Medium_value_payments,292.7454638
FNB0x202413,CUS_0xb8ap,March,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,17,7,"Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Home Equity Loan, and Personal Loan",26,21,3.9,14,_,1342.04,27.62760678,20 Years and 7 Months,Yes,56.71596205,33.3133348,High_spent_Large_value_payments,322.2086198
FNB0x202414,CUS_0xb8ap,April,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,17,7,"Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Home Equity Loan, and Personal Loan",26,21,3.9,14,Bad,1342.04,28.50661312,20 Years and 8 Months,NM,56.71596205,37.34929402,High_spent_Medium_value_payments,328.1726606
FNB0x202415,CUS_0xb8ap,May,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,15,2,"Mortgage Loan, and Personal Loan",36,3608,-2.47,6,Bad,2221.21,34.91150406,18 Years and 4 Months,Yes,21.04417249,71.24394307,Low_spent_Medium_value_payments,316.4608011
FNB0x202416,CUS_0xb8ap,June,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,15,2,"Mortgage Loan, and Personal Loan",36,1289,3.53,11,Bad,2221.21,34.69008803,18 Years and 5 Months,Yes,21.04417249,__10000__,Low_spent_Small_value_payments,267.928358
FNB0x202417,CUS_0xb8ap,July,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,15,2,"Mortgage Loan, and Personal Loan",36,21,3.53,11,Bad,2221.21,31.90556209,18 Years and 6 Months,NM,21.04417249,34.79994229,High_spent_Small_value_payments,332.9048019
FNB0x202418,CUS_0xb8ap,August,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,15,2,"Mortgage Loan, and Personal Loan",36,21,9.53,11,Bad,2221.21,39.33887865,18 Years and 7 Months,Yes,21.04417249,140.5887275,Low_spent_Small_value_payments,257.1160167
FNB0x202419,CUS_0xb8ap,September,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,5,-100,Mortgage Loan,6,11,9.7,8,Standard,911.09,38.95302072,17 Years and 7 Months,Yes,11.84600516,107.2666618,Low_spent_Small_value_payments,309.9772497
FNB0x202420,CUS_0xb8ap,October,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,5,1,Mortgage Loan,5,11,9.7,8,Standard,911.09,30.23353913,NA,Yes,11.84600516,52.95179432,Low_spent_Small_value_payments,364.2921172
FNB0x202421,CUS_0xb8ap,November,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,5,1,Mortgage Loan,5,11,9.7,8,Standard,911.09,23.5737987,17 Years and 9 Months,Yes,11.84600516,163.0896063,Low_spent_Small_value_payments,254.1543052
FNB0x202422,CUS_0xb8ap,December,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,5,1,Mortgage Loan,6,11,12.7,8,_,911.09,23.17324463,17 Years and 10 Months,Yes,11.84600516,,Low_spent_Large_value_payments,288.8661347
FNB0x202423,CUS_0xb8ap,January,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,24,7,"Mortgage Loan, Not Specified, Not Specified, Debt Consolidation Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",23,18,25.8,7,Bad,3640.4,27.67225028,9 Years and 11 Months,Yes,99.81830899,162.7199617,Low_spent_Small_value_payments,188.7165293
FNB0x202424,CUS_0xb8ap,February,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,24,7,"Mortgage Loan, Not Specified, Not Specified, Debt Consolidation Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",23,18,25.8,7,Bad,3640.4,24.52635519,NA,Yes,99.81830899,135.2927115,Low_spent_Small_value_payments,216.1437794
FNB0x202425,CUS_0xb8ap,March,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,24,-100,"Mortgage Loan, Not Specified, Not Specified, Debt Consolidation Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",20,18,22.8,8,Bad,3640.4,29.59521623,10 Years and 1 Months,Yes,99.81830899,__10000__,Low_spent_Small_value_payments,178.1951582
FNB0x202426,CUS_0xb8ap,April,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,24,-100,"Mortgage Loan, Not Specified, Not Specified, Debt Consolidation Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",23,18,25.8,8,Bad,3640.4,27.83801863,10 Years and 2 Months,Yes,99.81830899,137.4001394,Low_spent_Medium_value_payments,204.0363515
FNB0x202427,CUS_0xb8ap,May,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,26,7,"Not Specified, Debt Consolidation Loan, Student Loan, Payday Loan, Personal Loan, Mortgage Loan, and Personal Loan",45,23,23.82,12,Bad,4060.73,34.99907544,3 Years and 10 Months,Yes,104.4900879,,Low_spent_Large_value_payments,225.700743
FNB0x202428,CUS_0xb8ap,June,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,26,-100,"Not Specified, Debt Consolidation Loan, Student Loan, Payday Loan, Personal Loan, Mortgage Loan, and Personal Loan",45,,23.82,12,Bad,4060.73,25.37453642,3 Years and 11 Months,Yes,104.4900879,131.4361642,!@9#%8,171.2625269
FNB0x202429,CUS_0xb8ap,July,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,26,7,"Not Specified, Debt Consolidation Loan, Student Loan, Payday Loan, Personal Loan, Mortgage Loan, and Personal Loan",42,25,23.82,12,Bad,4060.73,33.4383027,4 Years and 0 Months,Yes,104.4900879,79.23613473,Low_spent_Small_value_payments,223.4625564
FNB0x202430,CUS_0xb8ap,August,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,26,7,"Not Specified, Debt Consolidation Loan, Student Loan, Payday Loan, Personal Loan, Mortgage Loan, and Personal Loan",45,23,23.82,12,Bad,4060.73,37.74206888,4 Years and 1 Months,Yes,104.4900879,75.59269738,Low_spent_Large_value_payments,207.1059937
FNB0x202431,CUS_0xb8ap,September,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,19,7,"Auto Loan, Mortgage Loan, Student Loan, Payday Loan, Payday Loan, Auto Loan, and Not Specified",20,11,10.33,6,Standard,1049.2,26.42280307,13 Years and 6 Months,Yes,95.87008851,159.1689569,Low_spent_Medium_value_payments,281.9834546
FNB0x202432,CUS_0xb8ap,October,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,19,7,"Auto Loan, Mortgage Loan, Student Loan, Payday Loan, Payday Loan, Auto Loan, and Not Specified",20,15,10.33,6,Standard,1049.2,30.24174719,13 Years and 7 Months,Yes,95.87008851,104.773188,Low_spent_Medium_value_payments,336.3792235
FNB0x202433,CUS_0xb8ap,November,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,19,7,"Auto Loan, Mortgage Loan, Student Loan, Payday Loan, Payday Loan, Auto Loan, and Not Specified",19,13,10.33,6,Standard,1049.2,35.17210464,NA,Yes,95.87008851,250.9301548,Low_spent_Small_value_payments,200.2222567
FNB0x202434,CUS_0xb8ap,December,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,19,7,"Auto Loan, Mortgage Loan, Student Loan, Payday Loan, Payday Loan, Auto Loan, and Not Specified",23,13,5.33,9,Standard,1049.2,27.30978777,13 Years and 9 Months,Yes,95.87008851,73.30245168,Low_spent_Large_value_payments,357.8499598
FNB0x202435,CUS_0xb8ap,January,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,12,2,"Credit-Builder Loan, and Credit-Builder Loan",11,18,2.75,8,Standard,874.6,42.14904242,29 Years and 1 Months,Yes,99.34693588,237.1142773,Low_spent_Medium_value_payments,462.3770368
FNB0x202436,CUS_0xb8ap,February,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,12,2,"Credit-Builder Loan, and Credit-Builder Loan",9,22,2.75,8,Standard,874.6,38.95416881,29 Years and 2 Months,Yes,99.34693588,465.5649447,Low_spent_Large_value_payments,223.9263695
FNB0x202437,CUS_0xb8ap,March,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,12,2,"Credit-Builder Loan, and Credit-Builder Loan",11,20,8.75,8,Standard,874.6,29.04455464,29 Years and 3 Months,Yes,99.34693588,104.9872041,High_spent_Large_value_payments,554.50411
FNB0x202438,CUS_0xb8ap,April,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,12,2,"Credit-Builder Loan, and Credit-Builder Loan",11,20,2.75,8,Standard,874.6,37.01704072,29 Years and 4 Months,Yes,99.34693588,113.5306478,High_spent_Large_value_payments,545.9606663
FNB0x202439,CUS_0xb8ap,May,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,17,2,"Mortgage Loan, and Credit-Builder Loan",25,11,12.03,6,Standard,1269.23,32.96280138,18 Years and 4 Months,NM,10.85820533,__10000__,High_spent_Small_value_payments,302.394868
FNB0x202440,CUS_0xb8ap,June,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,17,2,"Mortgage Loan, and Credit-Builder Loan",25,11_,12.03,6,Standard,1269.23,29.96061885,18 Years and 5 Months,Yes,10.85820533,54.42640491,Low_spent_Small_value_payments,338.8683898
FNB0x202441,CUS_0xb8ap,July,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,17,2,"Mortgage Loan, and Credit-Builder Loan",25,11,12.03,6,Standard,1269.23,27.94414432,18 Years and 6 Months,Yes,10.85820533,95.06792065,Low_spent_Small_value_payments,298.226874
FNB0x202442,CUS_0xb8ap,August,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,17,2,"Mortgage Loan, and Credit-Builder Loan",25,9,7.03,6,Standard,1269.23,38.29599814,NA,Yes,10.85820533,__10000__,High_spent_Small_value_payments,326.7261771
FNB0x202443,CUS_0xb8ap,September,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,8,4,"Personal Loan, Mortgage Loan, Not Specified, and Credit-Builder Loan",1,5,9.79,0,Good,19.96,39.00953909,27 Years and 1 Months,NM,50.85624504,165.7335345,Low_spent_Small_value_payments,251.6733871
FNB0x202444,CUS_0xb8ap,October,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,8,4,"Personal Loan, Mortgage Loan, Not Specified, and Credit-Builder Loan",6,5,9.79,0,Good,19.96,33.19936585,27 Years and 2 Months,No,50.85624504,214.2485365,Low_spent_Small_value_payments,203.1583851
FNB0x202445,CUS_0xb8ap,November,Kuena Mokhothu,30,630-52-9597,Lawyer,143544.96,12156.08,5,7,8,4,"Personal Loan, Mortgage Loan, Not Specified, and Credit-Builder Loan",1,,9.79,0,Good,19.96,25.68214696,27 Years and 3 Months,No,50.85624504,77.04444889,High_spent_Small_value_payments,310.3624727
FNB0x202446,CUS_0xb8ap,December,Kuena Mokhothu,33,630-52-9597,Lawyer,143544.96,12156.08,5,7,8,488,"Personal Loan, Mortgage Loan, Not Specified, and Credit-Builder Loan",1,4,8.79,,Good,19.96,33.46561489,27 Years and 4 Months,No,50.85624504,15.1049995,High_spent_Large_value_payments,352.3019221
FNB0x202447,CUS_0xb8ap,January,Kuena Mokhothu,33,630-52-9597,Lawyer,143544.96,12156.08,5,7,25,8,"Student Loan, Student Loan, Payday Loan, Student Loan, Payday Loan, Personal Loan, Personal Loan, and Mortgage Loan",29,24,29.53,13,Bad,4831.44,27.29146138,NA,NM,36.76416182,31.9587531,!@9#%8,301.3000851
FNB0x202448,CUS_0xb8ap,February,Kuena Mokhothu,33,630-52-9597,Lawyer,143544.96,12156.08,5,7,25,8,"Student Loan, Student Loan, Payday Loan, Student Loan, Payday Loan, Personal Loan, Personal Loan, and Mortgage Loan",34,24,29.53,13,_,4831.44,24.13973632,6 Years and 11 Months,NM,36.76416182,20.76592865,High_spent_Large_value_payments,272.4929095
FNB0x202449,CUS_0xb8ap,March,Kuena Mokhothu,33,630-52-9597,Lawyer,143544.96,12156.08,5,7,25,8,"Student Loan, Student Loan, Payday Loan, Student Loan, Payday Loan, Personal Loan, Personal Loan, and Mortgage Loan",34,24,32.53,13,Bad,4831.44,27.19932299,7 Years and 0 Months,Yes,36.76416182,115.9379024,Low_spent_Small_value_payments,227.3209357
FNB0x202450,CUS_0xb8ap,April,Kuena Mokhothu,33,630-52-9597,Lawyer,143544.96,12156.08,5,7,25,8,"Student Loan, Student Loan, Payday Loan, Student Loan, Payday Loan, Personal Loan, Personal Loan, and Mortgage Loan",31,24,29.53,,_,4831.44_,29.38907085,NA,Yes,36.76416182,59.20481163,Low_spent_Large_value_payments,264.0540265
FNB0x202451,CUS_0xb8ap,May,Kuena Mokhothu,33,630-52-9597,Lawyer,143544.96,12156.08,5,7,17,4,"Debt Consolidation Loan, Student Loan, Mortgage Loan, and Mortgage Loan",18,13,8.91,0,Standard,1294.9,30.26790861,16 Years and 4 Months,Yes,205.5998584,__10000__,Low_spent_Medium_value_payments,175.3666323
FNB0x202452,CUS_0xb8ap,June,Kuena Mokhothu,33,630-52-9597,Lawyer,143544.96,12156.08,5,7,17,4,"Debt Consolidation Loan, Student Loan, Mortgage Loan, and Mortgage Loan",18,2953,9.91,3,Standard,1294.9,38.64799071,16 Years and 5 Months,Yes,205.5998584,113.9830648,High_spent_Large_value_payments,645.4830768
FNB0x202453,CUS_0xb8ap,July,Kuena Mokhothu,33,630-52-9597,Lawyer,143544.96,12156.08,5,7,17,4,"Debt Consolidation Loan, Student Loan, Mortgage Loan, and Mortgage Loan",18,13,9.91,3,Standard,1294.9,38.77446865,16 Years and 6 Months,Yes,205.5998584,336.3225141,Low_spent_Small_value_payments,473.1436275
FNB0x202454,CUS_0xb8ap,August,Kuena Mokhothu,33,630-52-9597,Lawyer,143544.96,12156.08,5,7,17,4,"Debt Consolidation Loan, Student Loan, Mortgage Loan, and Mortgage Loan",23,15,9.91,88,_,1294.9,37.07856623,16 Years and 7 Months,Yes,205.5998584,133.4282979,High_spent_Medium_value_payments,636.0378437
FNB0x202455,CUS_0xb8ap,September,Kuena Mokhothu,33,630-52-9597,Lawyer,143544.96,12156.08,5,7,8,3,"Auto Loan, Debt Consolidation Loan, and Payday Loan",1,8,2.65,2,Good,358.83,34.02630424,21 Years and 4 Months,No,66.53922204,218.4504593,Low_spent_Medium_value_payments,324.9938187
FNB0x202456,CUS_0xb8ap,October,Kuena Mokhothu,33,630-52-9597,Lawyer,143544.96,12156.08,5,7,8,3,"Auto Loan, Debt Consolidation Loan, and Payday Loan",6,9,2.65,2,Good,358.83,34.67186654,21 Years and 5 Months,No,66.53922204,235.7273626,Low_spent_Medium_value_payments,307.7169153
FNB0x202457,CUS_0xb8ap,November,Kuena Mokhothu,33,630-52-9597,Lawyer,143544.96,12156.08,5,7,8,3,"Auto Loan, Debt Consolidation Loan, and Payday Loan",1,8,2.65,2,Good,358.83,32.59316432,NA,No,66.53922204,436.668322,Low_spent_Small_value_payments,116.7759559
FNB0x202458,CUS_0xb8ap,December,Kuena Mokhothu,33,630-52-9597,Lawyer,143544.96,12156.08,5,7,8,3,"Auto Loan, Debt Consolidation Loan, and Payday Loan",1,8,2.65,6,Good,358.83,25.52072765,21 Years and 7 Months,No,66.53922204,239.9159897,Low_spent_Small_value_payments,313.5282883
FNB0x202459,CUS_0xb8ap,January,Kuena Mokhothu,33,630-52-9597,Lawyer,143544.96,12156.08,5,7,20,2,"Payday Loan, and Credit-Builder Loan",11,10,16.16,6,Standard,1151.22,36.41581461,15 Years and 5 Months,Yes,19.61933384,109.8297599,Low_spent_Small_value_payments,277.2938229
